filepath,class,domain,label,cae_score,patchcore_score,padim_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8788717a-1128-4cc4-a76e-71337500c5df___RS_GLSp 4623 copy.jpg,cercospora,plantvillage,1,0.003922764,3.151228,6.057227
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/87b2cf78-1514-454d-b9c9-8b1296002b6a___RS_GLSp 4386.JPG,cercospora,plantvillage,1,0.0022160641,2.8993585,5.6085415
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/87e9e4cd-55fd-4437-9f93-84cd25e744c2___RS_GLSp 4504.JPG,cercospora,plantvillage,1,0.0019218612,2.8215632,5.602251
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/88423d75-8546-414c-a037-3292a5194695___RS_GLSp 9298.JPG,cercospora,plantvillage,1,0.0044071022,3.0869303,6.2310433
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8858dd29-eac0-443a-8213-425bbe223f7e___RS_GLSp 7334.JPG,cercospora,plantvillage,1,0.002918521,2.994262,5.7328005
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8895b194-2dc6-4ed5-8155-1e483d4f93f3___RS_GLSp 4644.JPG,cercospora,plantvillage,1,0.0028205668,2.969118,5.9225473
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/88bd95d6-469d-4588-94c9-d11c330951bd___RS_GLSp 4468.JPG,cercospora,plantvillage,1,0.004277788,2.9376032,5.6080008
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/89a78c7f-dac6-426f-a0ad-397ce80e7a29___RS_GLSp 4289 copy 2.jpg,cercospora,plantvillage,1,0.002056127,2.8320816,5.2523975
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/89d03cba-77b6-4197-9993-434138cf6eba___RS_GLSp 7303.JPG,cercospora,plantvillage,1,0.003024153,2.9590292,5.6335735
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/89db4731-dd79-48cc-a1d8-0ef44165e613___RS_GLSp 4564.JPG,cercospora,plantvillage,1,0.0029713686,2.9318852,5.645828
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/89edb9c3-2ae7-4a95-937f-74778fc98df0___RS_GLSp 7287.JPG,cercospora,plantvillage,1,0.0037530037,3.011471,5.4752684
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8a3603cd-1ffa-42b5-a6d8-f9c957639a45___RS_GLSp 4677.JPG,cercospora,plantvillage,1,0.001954156,2.916259,5.555437
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8bc4bad8-0337-4b33-858d-4d97aa0b6e4b___RS_GLSp 9366.JPG,cercospora,plantvillage,1,0.0022615166,2.7836213,5.226383
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8d386446-45f5-4a92-b54b-59cbe0e08a3e___RS_GLSp 9329.JPG,cercospora,plantvillage,1,0.0033125998,2.9989777,5.9167604
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8d7cc082-a5e3-4a8c-a5e2-c81828814f2f___RS_GLSp 4575.JPG,cercospora,plantvillage,1,0.0018083637,2.9435601,5.577172
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8da48548-461c-4574-9435-74310d8207a3___RS_GLSp 4387.JPG,cercospora,plantvillage,1,0.002485946,2.882848,5.423367
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8ead1e08-eb49-4c03-b99f-f46f3597087d___RS_GLSp 4474 copy.jpg,cercospora,plantvillage,1,0.0037063293,2.926673,5.791653
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9043a294-8d22-405f-add1-7e5bf1606e7a___RS_GLSp 4431 copy 2.jpg,cercospora,plantvillage,1,0.0031583756,3.048103,6.4430165
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9103b8e5-919c-4d08-a282-25176874769c___RS_GLSp 4653.JPG,cercospora,plantvillage,1,0.001991793,2.820626,5.458787
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/910679a5-f18d-40ac-a00e-9e2c27a45610___RS_GLSp 9327.JPG,cercospora,plantvillage,1,0.002957785,2.9761932,5.6487403
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/919e2c3d-488e-440e-9841-60348cdb4adf___RS_GLSp 9322.JPG,cercospora,plantvillage,1,0.0022696927,2.9498334,5.6237063
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9210aee1-c3fc-4a6c-b98b-5b2634482985___RS_GLSp 4682.JPG,cercospora,plantvillage,1,0.0020305642,2.823649,5.417273
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/922d9b80-97b2-4251-a073-0d41bddb0654___RS_GLSp 9359.JPG,cercospora,plantvillage,1,0.002977169,2.9760401,5.5588365
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/93b53cb0-57cd-480f-9314-8cc0ed579782___RS_GLSp 4427.JPG,cercospora,plantvillage,1,0.0026145396,3.01278,6.015428
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/94dbcd4e-5fc8-47d6-a944-dc0cc7c6ead5___RS_GLSp 4638 copy.jpg,cercospora,plantvillage,1,0.0029201198,2.8785715,5.4635115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/950e2b3f-a007-48c5-bb85-8c68336a7e76___RS_GLSp 4453.JPG,cercospora,plantvillage,1,0.0036623403,3.0830925,5.9936223
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/95cb3d00-afba-4a91-b397-8e9287ecd12e___RS_GLSp 4584 copy.jpg,cercospora,plantvillage,1,0.002573053,2.9886992,5.7849965
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/966ea8fb-bc23-4161-810b-8c2251c6a1cc___RS_GLSp 4474.JPG,cercospora,plantvillage,1,0.0039527677,3.0872633,5.882889
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/97173da1-f3d9-4b42-8e86-3f2a066c1704___RS_GLSp 4449.JPG,cercospora,plantvillage,1,0.002856779,3.0541432,5.8555813
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/97231a3c-2a80-4fa6-b619-b6493ab335a4___RS_GLSp 4377.JPG,cercospora,plantvillage,1,0.00188467,2.7997878,5.1508307
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/978f82a3-d8c1-4ad8-a212-cc8b7b3306b8___RS_GLSp 7343 copy.jpg,cercospora,plantvillage,1,0.0019249066,2.8927648,5.7420964
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/97b35ced-b7ca-4f6d-8c22-5390c3d192c8___RS_GLSp 7307.JPG,cercospora,plantvillage,1,0.0022740772,2.782924,5.184009
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/97bc3c85-3c34-47c1-9bb8-5eccc54d0427___RS_GLSp 9267.JPG,cercospora,plantvillage,1,0.0042297603,3.1224632,6.049513
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/980b6d5a-da0a-4904-82f4-19987a7f635c___RS_GLSp 4559.JPG,cercospora,plantvillage,1,0.00304915,2.9461389,5.499072
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/987a84cc-b18d-4d03-916b-41925e23767f___RS_GLSp 7297.JPG,cercospora,plantvillage,1,0.004326759,3.0175498,5.9259396
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/987f8819-fe72-413a-bf64-9a4d07acf353___RS_GLSp 9351 copy.jpg,cercospora,plantvillage,1,0.0036366303,2.682028,4.9413724
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/98d0dbe1-2532-419e-9cc4-1ef0da68fb0e___RS_GLSp 4452.JPG,cercospora,plantvillage,1,0.0034725554,2.98453,5.8041368
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/99238e07-5714-429e-9e3b-cdaebef9ab85___RS_GLSp 3810 copy.jpg,cercospora,plantvillage,1,0.001292512,2.7523448,5.2006783
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9a59a663-089f-4722-8bb5-937f18978888___RS_GLSp 7301.JPG,cercospora,plantvillage,1,0.0050025885,3.0289907,5.9188867
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9ac3c670-7ccf-46a8-870c-c075a26374b0___RS_GLSp 9344.JPG,cercospora,plantvillage,1,0.0027555637,2.9652464,5.8840737
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9c78e47a-8ed7-4b8f-8230-499e2d135a0a___RS_GLSp 4335.JPG,cercospora,plantvillage,1,0.0033490453,3.0863476,6.0665855
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9d24f300-aaa7-413a-8abb-bf5b2b662fdc___RS_GLSp 4374 copy.jpg,cercospora,plantvillage,1,0.0015793073,2.5662987,4.7609434
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9d3711f5-7b4a-4d56-8455-f092daf27a01___RS_GLSp 4306.JPG,cercospora,plantvillage,1,0.0028896388,2.9411345,5.523952
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9e4b4ce4-514f-4add-81be-7ebafdacdb46___RS_GLSp 4490.JPG,cercospora,plantvillage,1,0.0034420218,2.9246974,5.4691577
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9e6ca942-064a-49ec-b7f9-8a1e25b5c0fe___RS_GLSp 4435.JPG,cercospora,plantvillage,1,0.0027698046,2.8966124,5.125295
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9f07734a-54f8-4083-b99f-76f3cf329916___RS_GLSp 4625.JPG,cercospora,plantvillage,1,0.0033188644,2.9271123,5.5909443
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9ff013dc-f099-4a5c-a187-65f5864132a6___RS_GLSp 4397.JPG,cercospora,plantvillage,1,0.003288456,2.987887,5.9148884
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/9ffb3724-b220-4e79-9883-f1d3a5141152___RS_GLSp 4688 copy.jpg,cercospora,plantvillage,1,0.0016017755,2.8697073,5.7826443
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a0061e48-b26c-4610-933a-b4f4ce341707___RS_GLSp 7333.JPG,cercospora,plantvillage,1,0.0026684839,2.9665234,5.688074
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a01652a2-273e-4b0c-bc0a-c25f0245cfa9___RS_GLSp 4384.JPG,cercospora,plantvillage,1,0.0028384505,3.0007045,5.757479
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a0c8342a-b9ca-4604-a2b0-7000bf7cdad2___RS_GLSp 4343.JPG,cercospora,plantvillage,1,0.0020709964,2.9731948,5.5698934
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a142d0e0-bdc3-44ad-9866-545ec2b006c3___RS_GLSp 9361.JPG,cercospora,plantvillage,1,0.004578161,3.0726666,5.8900757
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a17a47b5-a52e-4708-ac79-f435652966d6___RS_GLSp 4478.JPG,cercospora,plantvillage,1,0.0025292533,3.005455,5.7606697
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a23ba9aa-4f37-4d07-b4ef-396fcaf6514d___RS_GLSp 4553.JPG,cercospora,plantvillage,1,0.004692388,3.1552079,6.127317
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a23f96ad-07de-46fe-b45d-bd5690db290c___RS_GLSp 4337.JPG,cercospora,plantvillage,1,0.0023036539,2.9543796,5.5790577
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a27ab77f-274b-4785-95f7-4844aa141c32___RS_GLSp 9353.JPG,cercospora,plantvillage,1,0.0033400361,2.7125661,4.7871947
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a312677c-a2d5-4aa0-bb76-0f1af43fb747___RS_GLSp 4395.JPG,cercospora,plantvillage,1,0.0026678096,2.980612,5.787584
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a401fce7-28ad-4d2f-bf98-3ef87ae65ba5___RS_GLSp 4614.JPG,cercospora,plantvillage,1,0.0015544159,2.7853587,5.1956916
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a42e0a8a-560a-4659-96ed-3af63cf57b77___RS_GLSp 9313 copy.jpg,cercospora,plantvillage,1,0.0039000313,3.0181806,5.5319805
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a47710cd-fdee-4562-8e91-1d7f405ca44f___RS_GLSp 4409.JPG,cercospora,plantvillage,1,0.002398743,2.9124362,5.3904
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a4937a5f-feb4-4d93-a75d-210a8d82bb0d___RS_GLSp 9296.JPG,cercospora,plantvillage,1,0.0038986257,2.942464,5.4469132
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a4d985ef-9631-4c30-894c-cd9bcecded58___RS_GLSp 4477.JPG,cercospora,plantvillage,1,0.002420926,2.9146707,5.3195577
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a593a2fb-75d0-434e-ad4e-b9272d7b4652___RS_GLSp 4585.JPG,cercospora,plantvillage,1,0.0032230855,3.0787222,6.361749
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a5ab43da-2672-4993-b24a-46d0cae88fa6___RS_GLSp 9355.JPG,cercospora,plantvillage,1,0.0027293,2.7447164,5.232971
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a69da8d8-ed56-4bd8-a6ac-4208b8751cf1___RS_GLSp 9278.JPG,cercospora,plantvillage,1,0.0034798821,2.9989188,6.183954
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a70422d5-9fb2-4d2f-9780-e341e8ea4c82___RS_GLSp 4380 copy.jpg,cercospora,plantvillage,1,0.0020051103,2.8364394,5.2448144
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a746eab2-b4d5-48f7-9dd6-9f9584a030f1___RS_GLSp 4328 copy.jpg,cercospora,plantvillage,1,0.003827037,2.9224038,5.6366005
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a7659e27-ba53-4b85-a0dd-6a1009703831___RS_GLSp 4619.JPG,cercospora,plantvillage,1,0.0024126782,2.881758,5.42951
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a768a3ed-74df-4223-a9ec-9c58663d2323___RS_GLSp 4496 copy.jpg,cercospora,plantvillage,1,0.0035733166,2.9410727,5.766098
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a79e6eae-3c49-455b-9b51-e34da9ce6d1b___RS_GLSp 4493.JPG,cercospora,plantvillage,1,0.0027520289,3.0445158,5.940274
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a7dc9342-e554-4245-98f7-d35a3cbd52fe___RS_GLSp 7281.JPG,cercospora,plantvillage,1,0.005067889,2.901961,5.647452
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a89fef58-2ae1-4fcc-ac6e-c9191a3ac3a5___RS_GLSp 9311 copy.jpg,cercospora,plantvillage,1,0.004085166,2.84113,5.3678164
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a95a00bc-f6af-4006-beda-81f8629cf106___RS_GLSp 9308.JPG,cercospora,plantvillage,1,0.0031859807,2.9247384,5.3641667
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a9bc0746-7cb8-4cf7-8998-27afed5648d8___RS_GLSp 7322.JPG,cercospora,plantvillage,1,0.003501451,2.9092143,5.380793
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a9e08234-c1be-4519-a3e3-dd8d9456fab0___RS_GLSp 7336.JPG,cercospora,plantvillage,1,0.0016883885,2.733713,4.9209146
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a9eb57c6-db27-467a-aff2-253c58e26722___RS_GLSp 4446 copy.jpg,cercospora,plantvillage,1,0.0016398539,2.9036345,5.374555
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa261076-42a4-45b0-bc3a-e7fab382f194___RS_GLSp 4403.JPG,cercospora,plantvillage,1,0.0021751092,2.9190934,5.6412783
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa264c7c-cdcf-4a82-aafb-65e9f076feea___RS_GLSp 4327.JPG,cercospora,plantvillage,1,0.004380645,3.115787,6.3991485
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa2c6e9d-ce0f-4883-8b49-45412e96478d___RS_GLSp 7306.JPG,cercospora,plantvillage,1,0.0020167124,2.7970326,5.115777
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa7c5620-2ec9-4b2c-9091-8ce30597661e___RS_GLSp 9363.JPG,cercospora,plantvillage,1,0.0024077173,2.815672,5.132845
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ab5d1489-88e6-467f-b9b2-21b064d60fb0___RS_GLSp 4509.JPG,cercospora,plantvillage,1,0.0041850274,3.0857167,5.6632504
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ab76d00b-1082-49bf-9499-ca0640946ad9___RS_GLSp 9369.JPG,cercospora,plantvillage,1,0.002750815,2.724727,5.283462
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/abf68bb5-f883-4423-8e98-953f5f45a1ed___RS_GLSp 4463 copy.jpg,cercospora,plantvillage,1,0.002835429,2.864567,5.317865
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ac871be5-33e2-4fda-995a-8818e8cb7fa2___RS_GLSp 4663 copy 2.jpg,cercospora,plantvillage,1,0.002043908,2.9186437,5.4595485
