filepath,class,domain,label,score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a42e0a8a-560a-4659-96ed-3af63cf57b77___RS_GLSp 9313 copy.jpg,cercospora,plantvillage,1,0.004035862
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a47710cd-fdee-4562-8e91-1d7f405ca44f___RS_GLSp 4409.JPG,cercospora,plantvillage,1,0.0023515127
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a4937a5f-feb4-4d93-a75d-210a8d82bb0d___RS_GLSp 9296.JPG,cercospora,plantvillage,1,0.0037948699
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a4d985ef-9631-4c30-894c-cd9bcecded58___RS_GLSp 4477.JPG,cercospora,plantvillage,1,0.0023024976
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a593a2fb-75d0-434e-ad4e-b9272d7b4652___RS_GLSp 4585.JPG,cercospora,plantvillage,1,0.0031361906
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a5ab43da-2672-4993-b24a-46d0cae88fa6___RS_GLSp 9355.JPG,cercospora,plantvillage,1,0.0027024676
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a69da8d8-ed56-4bd8-a6ac-4208b8751cf1___RS_GLSp 9278.JPG,cercospora,plantvillage,1,0.003478277
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a70422d5-9fb2-4d2f-9780-e341e8ea4c82___RS_GLSp 4380 copy.jpg,cercospora,plantvillage,1,0.0019729023
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a746eab2-b4d5-48f7-9dd6-9f9584a030f1___RS_GLSp 4328 copy.jpg,cercospora,plantvillage,1,0.0037460923
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a7659e27-ba53-4b85-a0dd-6a1009703831___RS_GLSp 4619.JPG,cercospora,plantvillage,1,0.0022983705
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a768a3ed-74df-4223-a9ec-9c58663d2323___RS_GLSp 4496 copy.jpg,cercospora,plantvillage,1,0.0035458475
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a79e6eae-3c49-455b-9b51-e34da9ce6d1b___RS_GLSp 4493.JPG,cercospora,plantvillage,1,0.0026325341
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a7dc9342-e554-4245-98f7-d35a3cbd52fe___RS_GLSp 7281.JPG,cercospora,plantvillage,1,0.0047300323
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a89fef58-2ae1-4fcc-ac6e-c9191a3ac3a5___RS_GLSp 9311 copy.jpg,cercospora,plantvillage,1,0.0038082544
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a95a00bc-f6af-4006-beda-81f8629cf106___RS_GLSp 9308.JPG,cercospora,plantvillage,1,0.0029820031
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a9bc0746-7cb8-4cf7-8998-27afed5648d8___RS_GLSp 7322.JPG,cercospora,plantvillage,1,0.003303359
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a9e08234-c1be-4519-a3e3-dd8d9456fab0___RS_GLSp 7336.JPG,cercospora,plantvillage,1,0.0015959106
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/a9eb57c6-db27-467a-aff2-253c58e26722___RS_GLSp 4446 copy.jpg,cercospora,plantvillage,1,0.0016116609
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa261076-42a4-45b0-bc3a-e7fab382f194___RS_GLSp 4403.JPG,cercospora,plantvillage,1,0.002136629
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa264c7c-cdcf-4a82-aafb-65e9f076feea___RS_GLSp 4327.JPG,cercospora,plantvillage,1,0.004223958
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa2c6e9d-ce0f-4883-8b49-45412e96478d___RS_GLSp 7306.JPG,cercospora,plantvillage,1,0.0019004808
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aa7c5620-2ec9-4b2c-9091-8ce30597661e___RS_GLSp 9363.JPG,cercospora,plantvillage,1,0.0022256838
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ab5d1489-88e6-467f-b9b2-21b064d60fb0___RS_GLSp 4509.JPG,cercospora,plantvillage,1,0.0039812503
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ab76d00b-1082-49bf-9499-ca0640946ad9___RS_GLSp 9369.JPG,cercospora,plantvillage,1,0.0025700447
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/abf68bb5-f883-4423-8e98-953f5f45a1ed___RS_GLSp 4463 copy.jpg,cercospora,plantvillage,1,0.0027837115
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ac871be5-33e2-4fda-995a-8818e8cb7fa2___RS_GLSp 4663 copy 2.jpg,cercospora,plantvillage,1,0.0019872966
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aca41693-0f3c-4fae-a692-5fd2a4db2304___RS_GLSp 4389.JPG,cercospora,plantvillage,1,0.0031802019
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/acbed711-885d-4f1d-986f-1fdf9b48cba5___RS_GLSp 7338.JPG,cercospora,plantvillage,1,0.0017019731
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/acd57276-c222-4f47-b9df-c0728aad7183___RS_GLSp 9281.JPG,cercospora,plantvillage,1,0.002782866
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ad47f4e8-308f-4c56-b50b-19e4f7fedd6d___RS_GLSp 4583.JPG,cercospora,plantvillage,1,0.002648132
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ad4ace5b-3367-4f16-a5b5-766497b996ec___RS_GLSp 4480 copy.jpg,cercospora,plantvillage,1,0.0025279492
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ade34619-beab-41f6-8cb4-60b336be1cb6___RS_GLSp 7294.JPG,cercospora,plantvillage,1,0.0037028226
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ae1f25a2-402d-4ada-822f-43f0967a566a___RS_GLSp 4324.JPG,cercospora,plantvillage,1,0.005152822
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ae535bc2-e24f-437e-ba3c-661fb05c0173___RS_GLSp 4461.JPG,cercospora,plantvillage,1,0.0026978867
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/aee8f52c-50c2-4327-8240-b8767ea8692d___RS_GLSp 9339.JPG,cercospora,plantvillage,1,0.0031094232
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/af1313df-e03d-4bfb-b03f-18380734ec5c___RS_GLSp 4581.JPG,cercospora,plantvillage,1,0.0022501973
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/af14ff53-8f83-49b5-bd35-a9636b21ffa8___RS_GLSp 7339.JPG,cercospora,plantvillage,1,0.002279271
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/afef777a-61bd-43c8-9159-44e4309b9322___RS_GLSp 7311.JPG,cercospora,plantvillage,1,0.0032457921
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b0e09c66-6c79-46d4-9eae-26a2870e9f26___RS_GLSp 9270.JPG,cercospora,plantvillage,1,0.0045169513
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b131eadc-23e6-4784-92b4-4aaee4293bb7___RS_GLSp 4431.JPG,cercospora,plantvillage,1,0.0031594136
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b17b326d-8bb8-4cc7-bff3-183d2cc9a624___RS_GLSp 7280.JPG,cercospora,plantvillage,1,0.0021138992
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b1a62b73-9ab9-464a-99dc-b6fb11130dde___RS_GLSp 4382.JPG,cercospora,plantvillage,1,0.0033683716
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b2114580-76f0-4608-93db-c4eb2bb06d25___RS_GLSp 9305 copy.jpg,cercospora,plantvillage,1,0.0032354556
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b2601912-33a1-4fb5-915a-d09d9808c7a1___RS_GLSp 7340.JPG,cercospora,plantvillage,1,0.0023230575
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b2980d13-da6a-4475-bb60-abed664c5506___RS_GLSp 4678.JPG,cercospora,plantvillage,1,0.0021491803
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b342337b-b5f2-4d24-9c61-dd7fa4421b5d___RS_GLSp 9315.JPG,cercospora,plantvillage,1,0.0039395113
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b35100b0-1722-439f-a6fd-ab3c41596df9___RS_GLSp 9346.JPG,cercospora,plantvillage,1,0.002620124
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b35e13f3-f06a-4b8e-95a2-f0dd94f51f94___RS_GLSp 9299.JPG,cercospora,plantvillage,1,0.004420501
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b3a3ae35-860d-4d65-af43-faa13c3d2834___RS_GLSp 9272.JPG,cercospora,plantvillage,1,0.0022901413
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b50e4d92-099f-4213-b5b8-0f76afa10124___RS_GLSp 4675.JPG,cercospora,plantvillage,1,0.0015786042
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b53702bb-dfd5-4791-a550-d691cdb8a822___RS_GLSp 4379.JPG,cercospora,plantvillage,1,0.002302284
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b60e5a26-af11-4e63-aecf-e526cb61ec5a___RS_GLSp 4341.JPG,cercospora,plantvillage,1,0.0031174938
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b62826b2-1547-4c3d-bb4f-4ebc2e166b9c___RS_GLSp 4651 copy.jpg,cercospora,plantvillage,1,0.0016385745
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b710abba-f82e-4d13-9d39-1522a1c8ab33___RS_GLSp 4432.JPG,cercospora,plantvillage,1,0.002690196
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b73cddeb-5b44-404b-9ca5-6f5397f3d518___RS_GLSp 4400.JPG,cercospora,plantvillage,1,0.0016832411
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b7e76db7-843c-4d65-be3e-d1554987b790___RS_GLSp 4418 copy.jpg,cercospora,plantvillage,1,0.0033551126
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b7f4aecb-df98-49ef-99a8-538fa645f533___RS_GLSp 4312.JPG,cercospora,plantvillage,1,0.0024503358
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b7fb9cd4-1b3a-400d-8520-514e5dedc7f3___RS_GLSp 4632.JPG,cercospora,plantvillage,1,0.002181464
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b9a39437-94b7-41e3-b309-080e9a93d5ca___RS_GLSp 4440.JPG,cercospora,plantvillage,1,0.0023310278
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b9bfa8c8-2e32-4a0c-8ac5-aa2b57e9df73___RS_GLSp 4579 copy.jpg,cercospora,plantvillage,1,0.001970568
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/b9fbe0b3-7f05-4ec3-be16-0cf13b86e8fe___RS_GLSp 4374.JPG,cercospora,plantvillage,1,0.001534031
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ba32d51c-9800-4110-ad8e-df2ab422a93e___RS_GLSp 4693.JPG,cercospora,plantvillage,1,0.0038510635
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ba462265-a5c8-4fa8-abb4-24054691eb16___RS_GLSp 3809.JPG,cercospora,plantvillage,1,0.0022284945
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/ba7f5741-75f8-4ac1-9107-ca73e244ac9b___RS_GLSp 9350.JPG,cercospora,plantvillage,1,0.002830978
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bb7244cb-5a7e-4446-85e0-f9b7db6d197d___RS_GLSp 7295.JPG,cercospora,plantvillage,1,0.003627302
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bbde9366-ec3c-4354-815b-5b95b6cdb676___RS_GLSp 4481.JPG,cercospora,plantvillage,1,0.0032706119
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bbea95f8-cc26-40b6-9436-228f70d605d7___RS_GLSp 7332.JPG,cercospora,plantvillage,1,0.0027270752
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bc1f8969-f563-4300-b792-93f75d23a483___RS_GLSp 9306.JPG,cercospora,plantvillage,1,0.0023363389
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bc43c710-9fa2-44a2-8420-94c71c01c2c6___RS_GLSp 7278.JPG,cercospora,plantvillage,1,0.00425593
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bc690bb9-1611-4744-844d-0ab174467f54___RS_GLSp 4582.JPG,cercospora,plantvillage,1,0.0023795036
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bd1ec5bd-8220-4c11-b48f-3f90d35ba40e___RS_GLSp 9295.JPG,cercospora,plantvillage,1,0.0049098423
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bd9db5fe-e2d1-4c56-807d-2e90ea2fb6bf___RS_GLSp 4406.JPG,cercospora,plantvillage,1,0.0028323985
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bdfaa7d9-76a6-4e8f-86d2-f3a85d359321___RS_GLSp 4621.JPG,cercospora,plantvillage,1,0.0028833388
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/be07b9de-4629-49c1-bde7-e4c9b79c55ef___RS_GLSp 4495.JPG,cercospora,plantvillage,1,0.0028701925
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/be702c5c-99be-4d1e-a16d-89995cb141dc___RS_GLSp 9293.JPG,cercospora,plantvillage,1,0.004814587
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/bf5a0e46-8924-4bba-9523-ebea44961a54___RS_GLSp 4462.JPG,cercospora,plantvillage,1,0.002913811
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c0240d98-f8f7-4e02-95a3-0723d1f61ca1___RS_GLSp 4383.JPG,cercospora,plantvillage,1,0.0034711887
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c15dae11-38d1-47c3-99e0-c579ddeb3fb3___RS_GLSp 9269.JPG,cercospora,plantvillage,1,0.004436685
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c1662485-4a2d-40d0-94f4-7642bdf8dfdb___RS_GLSp 4410.JPG,cercospora,plantvillage,1,0.0024688593
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c17a8d9b-f000-4df3-9673-444de04b7dbd___RS_GLSp 9309.JPG,cercospora,plantvillage,1,0.0038326806
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c1ebd059-b3f2-4cf4-b382-42d1e1d56f56___RS_GLSp 4510.JPG,cercospora,plantvillage,1,0.0037217806
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c29e2fb4-4bc4-4025-a29f-170a3477cd11___RS_GLSp 4317.JPG,cercospora,plantvillage,1,0.0023511592
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c3937239-7444-4c3d-a271-f02d5286fe5a___RS_GLSp 4485.JPG,cercospora,plantvillage,1,0.002100548
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c43e45f2-4d0b-4a15-a598-d6e64c228981___RS_GLSp 4340.JPG,cercospora,plantvillage,1,0.0024001824
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c47c1b5d-7527-4f1c-a3b0-8d737c5ccbaf___RS_GLSp 4457.JPG,cercospora,plantvillage,1,0.003066042
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c4bd1ca9-533e-4a74-a4d1-8d633ac76438___RS_GLSp 4318.JPG,cercospora,plantvillage,1,0.0021357043
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c517891d-1411-4f7a-8d34-286ff2a7571f___RS_GLSp 4404.JPG,cercospora,plantvillage,1,0.0026405964
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c5776fbf-edd4-4dcb-889f-4e8971c73dd9___RS_GLSp 9330.JPG,cercospora,plantvillage,1,0.0033279536
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c6df65ae-6f54-4962-a7f3-cc21fd3e5b4d___RS_GLSp 3810 copy 2.jpg,cercospora,plantvillage,1,0.0013250177
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c740d42c-29fd-49cd-a941-afd8429b1f28___RS_GLSp 4688.JPG,cercospora,plantvillage,1,0.0023711838
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/c7506909-ffa6-4143-9811-f73e29854443___RS_GLSp 7318.JPG,cercospora,plantvillage,1,0.0031342818
