filepath,class,label,score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/54d4d612-50a4-46cd-b0de-4e65988718f7___RS_GLSp 4637.JPG,cercospora,1,38.730972
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/54ff4537-6187-4a07-b478-7a06d159915c___RS_GLSp 9368.JPG,cercospora,1,62.73636
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/56861977-2bbb-445d-a956-95fcb62f93f7___RS_GLSp 4607 copy.jpg,cercospora,1,78.78247
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/573ad2a6-906a-4d32-af81-0026fc57258f___RS_GLSp 4613.JPG,cercospora,1,78.95421
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5786dc07-0a0f-460b-896b-2bb4a240679e___RS_GLSp 7282.JPG,cercospora,1,35.832123
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/57e4abec-e203-4574-85f8-bc321b0e0ac3___RS_GLSp 4662.JPG,cercospora,1,44.527016
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/584a0a63-7d44-469c-a0b0-f4d0aaa4c82f___RS_GLSp 4445.JPG,cercospora,1,51.077045
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/58599ead-93e9-4ea8-a951-4ea380926f66___RS_GLSp 4649.JPG,cercospora,1,69.007256
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/590078f5-c132-47d1-a575-9a05637cdaba___RS_GLSp 9351.JPG,cercospora,1,41.091324
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5958b15a-0ab1-411d-a5f2-99ef49572954___RS_GLSp 9275.JPG,cercospora,1,40.570293
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/59726309-40b6-498d-a487-ff2d8fc455a8___RS_GLSp 4686.JPG,cercospora,1,36.79254
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/598ba05d-f9b0-46da-803f-ed4276534ede___RS_GLSp 4414.JPG,cercospora,1,47.228817
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/59abb5c6-b107-4e6d-8ae7-25bcadc18b3e___RS_GLSp 4476.JPG,cercospora,1,59.674347
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5ac6ef38-097e-4509-9090-1c02cf2c152a___RS_GLSp 4650.JPG,cercospora,1,54.03738
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5afd034f-f65c-4eed-9bde-f3dcb2950072___RS_GLSp 4422.JPG,cercospora,1,68.012474
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5b6fe4ff-01b0-4b9d-ad8d-4c6c8ef909be___RS_GLSp 9302.JPG,cercospora,1,23.242188
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5cbbb4b8-88cc-4d5f-907a-505a2a831b8a___RS_GLSp 4599.JPG,cercospora,1,61.756653
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5cd4836c-b974-4228-b23f-1e70e8c3ea11___RS_GLSp 7328.JPG,cercospora,1,35.622833
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5cfe5cf5-bdba-44b5-8295-c5bda6e34ae3___RS_GLSp 9353 copy.jpg,cercospora,1,49.580368
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5d69a1f2-cead-4661-8014-63e35e131850___RS_GLSp 4337 copy.jpg,cercospora,1,68.12856
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5dcd9141-4aaf-41c7-94a5-0af587f0a58c___RS_GLSp 4391.JPG,cercospora,1,62.741688
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5e673820-c759-49c5-82bb-5c1079c8324c___RS_GLSp 7317.JPG,cercospora,1,34.436222
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5f00e4d0-e48c-4b6b-9602-022fd38cf7e7___RS_GLSp 7331.JPG,cercospora,1,42.222424
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/5f34d592-9ebd-4498-955e-bf28944ef9d0___RS_GLSp 9367.JPG,cercospora,1,58.97805
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/60360241-19f0-4773-9eca-4ca26fcf49b4___RS_GLSp 4394.JPG,cercospora,1,54.253887
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/617766d7-75ff-4b18-b37d-ce2b5a7255bd___RS_GLSp 7312.JPG,cercospora,1,32.458504
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6254c5e3-95a7-41b4-a126-83c92d1c5f37___RS_GLSp 7327.JPG,cercospora,1,38.18749
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/629273b6-9eaa-4084-b72b-ac856a9ef899___RS_GLSp 4636.JPG,cercospora,1,40.05709
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/62e5f367-b111-478b-a187-88c298dc83be___RS_GLSp 9320.JPG,cercospora,1,63.566692
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/636e39bc-897f-4ed7-8262-67f795eea324___RS_GLSp 9314.JPG,cercospora,1,49.631886
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/63762409-379e-4299-a46a-5f6db703687e___RS_GLSp 4333.JPG,cercospora,1,39.061535
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/63885679-bac0-4326-a535-115a8f27c3d2___RS_GLSp 7319.JPG,cercospora,1,32.986687
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/639ec33d-bc8e-469b-8968-71f0ec060d18___RS_GLSp 4320.JPG,cercospora,1,57.345985
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/648f5a4f-9fb5-486f-97ac-918c5804ab53___RS_GLSp 4370.JPG,cercospora,1,45.443085
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/656c0edc-3b1f-4d8b-adce-6264b69f7aa8___RS_GLSp 4492.JPG,cercospora,1,46.126274
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/659f419d-10c3-42db-9b3a-45565709354c___RS_GLSp 4658.JPG,cercospora,1,66.869446
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/66151c80-6947-4062-bbb0-3771e6feefc3___RS_GLSp 7304.JPG,cercospora,1,39.61031
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/671065f1-731f-45fa-9c11-3e0080f79ff3___RS_GLSp 4344.JPG,cercospora,1,54.380825
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6807988d-6cd7-4994-8469-8d48de642c2c___RS_GLSp 4380.JPG,cercospora,1,90.9704
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/68ddbf53-4695-4c6a-b575-cc03097d46c1___RS_GLSp 4648.JPG,cercospora,1,71.57094
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6b4ebda6-c3d3-4d7e-b38e-cf948ec16dd2___RS_GLSp 9326.JPG,cercospora,1,56.831184
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6b7159c6-3c22-4f68-ac74-4cf4ff12f8e5___RS_GLSp 4381.JPG,cercospora,1,73.25963
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6bb782e3-5856-40e5-9f52-e0f5a0bf51cb___RS_GLSp 4646.JPG,cercospora,1,63.104244
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6c67e4a1-25ee-4c6c-bca5-effa33d24065___RS_GLSp 4680.JPG,cercospora,1,48.959736
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6d5fa9cd-63d6-4b4d-a932-9df6cd8b6524___RS_GLSp 4325.JPG,cercospora,1,37.255836
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6db850c6-2b56-4acf-a283-2cd246c02bfa___RS_GLSp 4474 copy 2.jpg,cercospora,1,26.174156
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6df99d74-ad7b-4ca2-84db-904099c7293c___RS_GLSp 4321.JPG,cercospora,1,52.14215
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6e2464e9-1034-4ee9-9211-63e57ad09031___RS_GLSp 4661.JPG,cercospora,1,51.528286
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6f4b40eb-6d14-4f30-9ef8-89f85bd841fd___RS_GLSp 4426.JPG,cercospora,1,53.499416
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6f69678a-a16a-417a-931b-49a22e810ed8___RS_GLSp 4679.JPG,cercospora,1,35.845985
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/6feb357f-c0ff-484f-8c7b-5f4ec92f56cd___RS_GLSp 4338.JPG,cercospora,1,48.59059
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/70b19141-ad0c-4370-a809-ab561cd74053___RS_GLSp 7291.JPG,cercospora,1,61.497047
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/70f07cb5-244a-4140-99fb-0cc87e8914d5___RS_GLSp 4429.JPG,cercospora,1,31.692532
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/710d6f32-5df1-48df-a738-9a03ab158fa4___RS_GLSp 4584.JPG,cercospora,1,40.855198
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7118cb62-d96a-4ae0-8c85-634aa6bc6f62___RS_GLSp 4354.JPG,cercospora,1,68.74262
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/714f6741-cb60-432b-91f9-ebd5a8a7ded4___RS_GLSp 7325.JPG,cercospora,1,24.52933
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/716dd056-ffe4-4e09-a26f-6c90991b1aff___RS_GLSp 4288 copy.jpg,cercospora,1,41.738617
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/719de1a2-172b-44fd-855c-6fa8df27e5bf___RS_GLSp 4652 copy.jpg,cercospora,1,50.511658
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/71deb36b-bebd-4f7e-8ed3-362b1bbf86b2___RS_GLSp 4446.JPG,cercospora,1,39.90223
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7394c8a3-7c6e-486b-a2b3-bb54d7dfba25___RS_GLSp 4334.JPG,cercospora,1,46.079933
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7415a13d-68cb-4e1f-bf40-c869c54fe702___RS_GLSp 4511.JPG,cercospora,1,25.60073
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/74967cb3-e984-43f3-9bd3-74ba302b1db7___RS_GLSp 4555.JPG,cercospora,1,42.939766
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7532276c-6dcc-4c1b-9597-14a40d0414dd___RS_GLSp 4606.JPG,cercospora,1,52.47153
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7565238f-ba56-4a1b-93b6-a978fbc19e6a___RS_GLSp 4309.JPG,cercospora,1,31.223536
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7599513c-e2f3-4301-a010-6f32b429d047___RS_GLSp 4286.JPG,cercospora,1,38.865192
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/75c57507-6463-4886-8195-b1319c434ef7___RS_GLSp 4390.JPG,cercospora,1,41.706413
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/75d924d6-a630-4e26-9e74-5b1e6dfc5e22___RS_GLSp 4475.JPG,cercospora,1,61.15436
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/76b67a93-0c4e-4c52-8952-632052db476b___RS_GLSp 9289.JPG,cercospora,1,33.913944
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/76df2cc6-af5f-4f86-9dd7-d637936f9572___RS_GLSp 4609.JPG,cercospora,1,45.8621
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/77ae7d6f-8373-481e-b216-6fec69f06145___RS_GLSp 4622.JPG,cercospora,1,50.091976
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/782d68b3-4619-4a4b-865f-7071d2552500___RS_GLSp 4593.JPG,cercospora,1,42.74133
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/792d473d-472a-43df-b0e1-dba9ab94edd5___RS_GLSp 4330.JPG,cercospora,1,51.686466
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7944b10d-96b5-4219-882d-22b1e2380544___RS_GLSp 7309.JPG,cercospora,1,27.481941
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/79aa374c-1687-42d4-bf48-84e8b1beb762___RS_GLSp 4408.JPG,cercospora,1,23.484846
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7a4c407a-5c68-4738-b084-f859cc0b980c___RS_GLSp 4586.JPG,cercospora,1,40.228333
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7a93142b-986d-46d4-ad77-646d64f418dc___RS_GLSp 9341.JPG,cercospora,1,53.23896
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7aaf97df-dc18-4858-887d-e27dfe6c020e___RS_GLSp 7330.JPG,cercospora,1,43.75231
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7b0308b0-8997-4318-b3e0-26c658f8dadf___RS_GLSp 7300.JPG,cercospora,1,44.56323
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7c479d6b-0f9a-4646-8337-445b76d2959e___RS_GLSp 9349.JPG,cercospora,1,42.15845
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7cc0887b-1bbc-49f4-8779-f7ff62aab90e___RS_GLSp 9354.JPG,cercospora,1,32.966
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7eeafe66-9b88-473c-a2d6-a72edb99c3fa___RS_GLSp 9364.JPG,cercospora,1,60.14295
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7f69942f-70ce-456b-b8cb-1ce937ea6389___RS_GLSp 4418.JPG,cercospora,1,56.541073
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/7ff116fc-5095-4377-bcf1-b173f05c9e7b___RS_GLSp 7323.JPG,cercospora,1,44.055603
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/801db508-6c7c-45b4-9687-13c73e1e074f___RS_GLSp 7279.JPG,cercospora,1,64.93586
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/806c6ae2-671e-425d-9625-604adcf5b46a___RS_GLSp 4289.JPG,cercospora,1,76.30988
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/80a35c48-04ed-457d-a7e0-ac5179c7b53a___RS_GLSp 7292.JPG,cercospora,1,96.62516
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/81a4c5ce-8c96-43e6-8391-415465688419___RS_GLSp 9274.JPG,cercospora,1,54.42885
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/81babd8e-2bdb-4cea-baa9-9ae6d871aa88___RS_GLSp 9301.JPG,cercospora,1,47.916916
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/81c07a92-6542-413a-9395-eb6904635197___RS_GLSp 9290.JPG,cercospora,1,32.609627
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8372ebc2-c180-4161-b7b3-0b05a5700d0d___RS_GLSp 9325.JPG,cercospora,1,50.08874
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/837474e2-d11d-44b7-b39b-0a21442b1e04___RS_GLSp 4455.JPG,cercospora,1,45.57632
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/850945f0-128d-4e93-a2f9-d5e79bd0068c___RS_GLSp 4308.JPG,cercospora,1,28.246954
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8596a96c-faff-424a-9f05-c21f486d63c5___RS_GLSp 4372.JPG,cercospora,1,45.1957
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8665d5b5-d53d-4501-a6bb-011e6ee1ed61___RS_GLSp 4651 copy 2.jpg,cercospora,1,43.245647
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8689aa30-316a-4c89-b3d5-9f0467899cea___RS_GLSp 4498.JPG,cercospora,1,50.427086
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/86d512cb-65b5-401d-8b98-43cd03dbe815___RS_GLSp 9332.JPG,cercospora,1,59.15046
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8776bae7-ccdc-46b8-95d6-7bb0610db123___RS_GLSp 4392.JPG,cercospora,1,48.652855
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/8788717a-1128-4cc4-a76e-71337500c5df___RS_GLSp 4623 copy.jpg,cercospora,1,86.60175
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/87b2cf78-1514-454d-b9c9-8b1296002b6a___RS_GLSp 4386.JPG,cercospora,1,52.312664
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/87e9e4cd-55fd-4437-9f93-84cd25e744c2___RS_GLSp 4504.JPG,cercospora,1,61.14635
