filepath,class,domain,label,cae_score,patchcore_score,padim_score,dinov2_score
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3c69c109-b2f0-4bcc-92a8-b2e499825b8e___RS_NLB 4241.JPG,northern_blight,plantvillage,1,0.0026408767,2.9925082,5.775863,43.867863
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3cb5b2ea-1eb2-4b94-9300-2aceb0863d75___RS_NLB 4138.JPG,northern_blight,plantvillage,1,0.001816858,2.8871984,5.4217834,36.349606
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3d1e353f-522f-4f28-aa52-bb137584cb54___RS_NLB 4043.JPG,northern_blight,plantvillage,1,0.0021135132,2.9167078,5.303247,36.521507
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3d867eaa-5cba-43af-b43f-80ca2768f697___RS_NLB 4162.JPG,northern_blight,plantvillage,1,0.002197404,3.0445256,5.7905707,40.68088
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3ddba6ba-0467-45e1-b3d7-24b97ee2c767___RS_NLB 3720.JPG,northern_blight,plantvillage,1,0.0016102779,2.9143407,5.0186777,34.296658
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3de521e5-5424-4e7e-a8e3-725ad64d9a8f___RS_NLB 3828.JPG,northern_blight,plantvillage,1,0.0032105292,2.9447014,5.732174,39.546844
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3f494938-cfae-4d4e-9cc6-d7fdb15429ea___RS_NLB 3530.JPG,northern_blight,plantvillage,1,0.0024049478,2.9130993,5.351738,37.708656
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3f5a69a5-b918-4f7c-84e0-d74cc857698d___RS_NLB 4143.JPG,northern_blight,plantvillage,1,0.0022782988,2.9738648,5.4766665,42.597286
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3f7bc1d3-ac03-4c5b-99e5-3164830cdd7d___RS_NLB 3950.JPG,northern_blight,plantvillage,1,0.002763435,3.0488162,6.1393557,38.669724
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3f7ded82-d9d3-4b3d-9beb-58c5a43f894c___RS_NLB 3656.JPG,northern_blight,plantvillage,1,0.0021918935,2.8943381,5.2450075,34.43049
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3fb57074-5e53-45e8-9219-bc0cee74f440___RS_NLB  4597.JPG,northern_blight,plantvillage,1,0.003920938,2.9964151,5.953445,42.702538
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/3fdd99f1-a3df-4498-8b6a-b844621a72ca___RS_NLB  4670 copy.jpg,northern_blight,plantvillage,1,0.0016770571,2.7316256,4.845506,36.494358
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/40898b2d-a10d-46d9-a8db-eb98d9f1e9d1___RS_NLB 3947.JPG,northern_blight,plantvillage,1,0.0030586994,3.090318,5.896772,42.75009
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/40c2375e-92e1-4259-b268-d2433137e456___RS_NLB 4009.JPG,northern_blight,plantvillage,1,0.0012503194,2.6083302,4.5394325,31.863304
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/40ca043f-ee3d-4327-95ee-09d7b41ebfc4___RS_NLB 3890.JPG,northern_blight,plantvillage,1,0.0029671032,3.1126597,5.9512367,38.571365
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4218c656-20b5-46e9-a24a-d69e6ceafb05___RS_NLB 3548.JPG,northern_blight,plantvillage,1,0.0018471843,2.8765323,5.297062,35.326454
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4266e4a0-2364-4d9b-9dcc-9f4a5b60a5ba___RS_NLB 3658.JPG,northern_blight,plantvillage,1,0.0019714916,2.924173,5.2935996,35.307724
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/426fad97-a40f-4629-bac8-01488bca3507___RS_NLB 3821.JPG,northern_blight,plantvillage,1,0.002191276,2.8954287,5.3630695,40.25551
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4284aa42-8c36-4674-8ecd-70a7eb6ddd80___RS_NLB 3730.JPG,northern_blight,plantvillage,1,0.0016674215,2.6864436,4.75746,32.800983
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/429213c9-31f8-49e0-bf27-5ffe7c43100d___RS_NLB 0802.JPG,northern_blight,plantvillage,1,0.0027450414,2.812186,5.337604,36.86522
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/42a931c8-e325-4d2b-9cc8-14babf382689___RS_NLB 4023 copy 2.jpg,northern_blight,plantvillage,1,0.0023988409,2.8725142,5.0690475,40.556767
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/42e5960b-f56e-430d-b729-e48a543a136f___RS_NLB 4072.JPG,northern_blight,plantvillage,1,0.0018005986,2.739902,4.9342346,33.939213
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/431a8c6c-3eed-4079-ba49-5bc7a12b94b0___RS_NLB 0766.JPG,northern_blight,plantvillage,1,0.0021694386,2.821375,5.2764893,36.824112
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/432d152d-dd08-40b4-ba2f-2cbf2352d29c___RS_NLB 3586.JPG,northern_blight,plantvillage,1,0.002106611,2.830653,5.2594705,33.606773
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/43571006-641c-4942-ab72-35df2e9ebb2e___RS_NLB 3922.JPG,northern_blight,plantvillage,1,0.0028269857,3.0967586,5.990424,39.651215
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/43587b1b-344c-4034-9420-3875c4a1f13e___RS_NLB 4023 copy.jpg,northern_blight,plantvillage,1,0.002389777,2.9434,5.2727213,40.858597
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4376c828-f03e-4953-a2db-bd6405eadc68___RS_NLB 4061 copy 2.jpg,northern_blight,plantvillage,1,0.0018716452,3.0086012,5.5675697,35.399677
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4454fe11-5b0f-48b2-9c16-090100c6332e___RS_NLB 4037.JPG,northern_blight,plantvillage,1,0.0021981166,2.8941257,5.2313275,38.740204
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/45b08cd4-63ef-428d-b220-3b8bb147291b___RS_NLB 3679.JPG,northern_blight,plantvillage,1,0.0022876083,3.0660486,5.5363994,35.56381
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/45e4a1ce-cd3d-4702-9b46-4e6fa1fd2c44___RS_NLB 3969.JPG,northern_blight,plantvillage,1,0.0029411595,2.8298118,5.3807745,41.187946
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/474797d0-3298-4480-ba05-7c49026ffbbf___RS_NLB 3529.JPG,northern_blight,plantvillage,1,0.0023142274,2.7441554,4.835723,36.374798
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4750f625-023b-46c8-8236-9a3c6bb93c73___RS_NLB 3471.JPG,northern_blight,plantvillage,1,0.0024155125,2.8598669,5.2064314,39.79291
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/476e3e28-06e0-47ba-980c-4eb5e1fbbfe9___RS_NLB 4235.JPG,northern_blight,plantvillage,1,0.002038919,2.775869,5.0907373,35.54
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/47a01d34-e691-4337-8d17-cbe8ee34b843___RS_NLB 4164.JPG,northern_blight,plantvillage,1,0.002693002,2.993937,5.67016,38.086037
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/47e485da-d2e2-440f-ab6a-b17bcb0a83cb___RS_NLB 0808.JPG,northern_blight,plantvillage,1,0.0020255633,2.8308141,5.3016944,33.24771
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/47eca8a9-befb-4c5e-b2da-991655be867b___RS_NLB 3838.JPG,northern_blight,plantvillage,1,0.0027890976,2.988597,5.645534,40.48336
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/47f24ceb-34e8-4c13-acac-e48549bc7cfa___RS_NLB 3932 copy 2.jpg,northern_blight,plantvillage,1,0.0024134917,3.005826,5.8656044,37.771095
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4832c7a2-532b-4d5e-9949-fd295d171cfa___RS_NLB 3660 copy.jpg,northern_blight,plantvillage,1,0.0020020832,2.8359592,4.8896413,33.96571
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/484d5173-c460-4601-8d9b-c02d1cea5bb3___RS_NLB 3880.JPG,northern_blight,plantvillage,1,0.0030144826,3.0093846,5.6844873,43.07184
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/48d6bed0-2514-4d2a-b207-ebff452a62a8___RS_NLB 4269 copy 2.jpg,northern_blight,plantvillage,1,0.0018994458,2.7661724,4.7933855,35.181774
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/49093468-8fcf-4adb-9787-610b6b216b4b___RS_NLB 3692.JPG,northern_blight,plantvillage,1,0.0019222589,2.8379598,5.1386585,33.549755
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/493500a1-d3d1-4cf9-b354-78540b3e3044___RS_NLB 3689.JPG,northern_blight,plantvillage,1,0.004493487,3.1653686,5.9911504,41.105762
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4947341e-7e47-406b-a0ea-e1eb61a3a480___RS_NLB 3902.JPG,northern_blight,plantvillage,1,0.002553624,3.0449426,5.873905,40.58319
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/496510d6-dd7c-4dda-8379-d66a89b1b42f___RS_NLB 3793.JPG,northern_blight,plantvillage,1,0.0031902294,3.0414963,5.828782,45.76892
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/49d8ec4d-4600-4f2e-a04b-01dabb76aa21___RS_NLB 3735.JPG,northern_blight,plantvillage,1,0.0015100436,2.8736289,5.1991835,35.139717
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/49ef0291-35d7-4306-84f2-1351fd8d1349___RS_NLB 3907.JPG,northern_blight,plantvillage,1,0.0027051317,2.9328454,5.5477343,40.375057
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4a8adf2a-73d4-4555-8621-1292de40b194___RS_NLB 3547.JPG,northern_blight,plantvillage,1,0.0018712784,2.9620426,5.5429525,37.44067
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4aa754cc-c896-44de-a528-62f66cfcbe12___RS_NLB 3956.JPG,northern_blight,plantvillage,1,0.003720475,2.9594462,5.553443,45.08893
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4af2c376-1e04-4649-85f2-a2c69463388e___RS_NLB 0759 copy 2.jpg,northern_blight,plantvillage,1,0.0021926095,2.758842,5.317554,37.468113
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4b25878b-a6c8-4f88-8cb0-cf701d7f3c3f___RS_NLB 4000.JPG,northern_blight,plantvillage,1,0.0020621289,3.0341086,5.4008574,39.494995
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4b79b80a-6ad9-41b3-9d6a-7b493c5c75a0___RS_NLB 4258.JPG,northern_blight,plantvillage,1,0.0021847072,2.7722106,4.9377127,36.210968
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4c640c66-bb10-4f7c-ae15-6be2b885c6d2___RS_NLB 4006.JPG,northern_blight,plantvillage,1,0.00277338,2.8627725,5.5162964,39.79675
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4d439804-01e9-4f5a-bfec-1ef99c882369___RS_NLB 3945.JPG,northern_blight,plantvillage,1,0.003153372,2.9058373,5.545693,44.251534
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4d669c56-5dff-4b5b-9395-85fd4ec204fc___RS_NLB 4266.JPG,northern_blight,plantvillage,1,0.0022108303,2.746547,4.845303,37.085155
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4d8cfcae-64e2-49e0-964f-01f6b39a23b4___RS_NLB 3631.JPG,northern_blight,plantvillage,1,0.0028776561,3.0624928,5.7185903,36.358215
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4ef8e489-cafb-4d59-9fc9-00f8087f0cac___RS_NLB 4172.JPG,northern_blight,plantvillage,1,0.0029397854,2.9769819,5.6259794,41.699272
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4f18b762-1a20-4367-bce3-41a58620a6d2___RS_NLB 4269.JPG,northern_blight,plantvillage,1,0.0020527693,2.746369,4.9141545,36.24773
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4fb94993-2201-4b0f-bd6f-864b76774df8___RS_NLB 3835.JPG,northern_blight,plantvillage,1,0.0031420197,2.989423,5.646816,40.459694
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4fbae838-e991-4294-9126-7ab7d7838349___RS_NLB 4046.JPG,northern_blight,plantvillage,1,0.0020160382,2.7217925,5.0398984,35.344147
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4fd7db79-097d-4344-a4fa-3657421fe654___RS_NLB 0800.JPG,northern_blight,plantvillage,1,0.0018120222,2.8487473,5.4668813,37.319466
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/4feaacb9-a17f-4b39-85d5-85e5fb9997a3___RS_NLB 3575.JPG,northern_blight,plantvillage,1,0.0016422075,2.771156,4.940076,39.459595
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/505ce513-98a9-4100-b7a0-f0767eb598c8___RS_NLB 4206.JPG,northern_blight,plantvillage,1,0.0014292276,2.773621,5.273697,34.205994
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/506d1785-00e5-476a-94e1-a3e96dd22cb5___RS_NLB 3739.JPG,northern_blight,plantvillage,1,0.0023512635,2.8458824,5.188419,35.42375
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/50f917f3-8a84-4379-adc3-ee0501043f4c___RS_NLB 3718.JPG,northern_blight,plantvillage,1,0.0028152769,3.083415,5.4554567,38.32266
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/516ebf4e-2572-4ba9-aefe-4d11fbb374b5___RS_NLB 4082.JPG,northern_blight,plantvillage,1,0.0019526955,2.7476127,5.10787,41.2427
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/520410b0-012a-4c6e-af78-a6971ddfb612___RS_NLB 3835 copy 2.jpg,northern_blight,plantvillage,1,0.002473942,2.8941412,5.2683353,38.117443
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/528ff748-bf1c-4b75-99ac-643c91a92fa7___RS_NLB 3970.JPG,northern_blight,plantvillage,1,0.0021981883,2.8776443,5.2449236,41.270664
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/534e86f0-1e17-4fa0-b042-b0b26ab53eb4___RS_NLB 3745.JPG,northern_blight,plantvillage,1,0.001157143,2.564905,4.5496836,30.769825
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/5376d36b-07e3-42b8-9b5f-1ec2d9e720ed___RS_NLB 3684.JPG,northern_blight,plantvillage,1,0.004409626,3.1713557,6.296509,39.36838
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/5388d277-8739-49ac-9d60-f842621fdeac___RS_NLB 3682.JPG,northern_blight,plantvillage,1,0.0038802954,3.2025669,6.3051877,39.308186
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/53cd35a7-f989-4813-9c79-a3af9d175b90___RS_NLB 0758.JPG,northern_blight,plantvillage,1,0.0027460307,2.9257224,5.825413,42.150528
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/5400a487-4b38-40d1-bfb0-7d9e89f58de9___RS_NLB 3610.JPG,northern_blight,plantvillage,1,0.0025073157,2.9772177,5.2770233,37.29885
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/5447ab85-f4ba-46cd-81ab-433d7624300c___RS_NLB 4058.JPG,northern_blight,plantvillage,1,0.0023904797,2.8027985,4.9165792,41.028107
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/54c5e426-34e0-4545-a562-b30e179c01e7___RS_NLB 0785.JPG,northern_blight,plantvillage,1,0.0021133476,2.8077798,5.260234,34.743614
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/54cac376-96d8-4029-91a5-935cd1c8d24b___RS_NLB 3845.JPG,northern_blight,plantvillage,1,0.0026323306,3.033227,5.7880764,35.453194
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/54f0ca3b-248f-4faf-91b0-8e29e800231e___RS_NLB 4031.JPG,northern_blight,plantvillage,1,0.0025242134,2.9480784,5.391553,38.28663
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/5544871e-cc3b-47ba-92fb-d189b04d3b2e___RS_NLB 3728.JPG,northern_blight,plantvillage,1,0.0039930902,2.952311,5.4798074,38.389343
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/5586393a-7c4f-458c-86b2-13673384a87a___RS_NLB 3496.JPG,northern_blight,plantvillage,1,0.0023383484,3.0555568,5.894703,35.84867
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/558f943a-5384-470f-a480-88b565a3c476___RS_NLB 3855.JPG,northern_blight,plantvillage,1,0.0024502617,2.907283,5.3858733,40.08339
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/56a583b2-13e9-4b37-9afb-473a2146889f___RS_NLB 4210.JPG,northern_blight,plantvillage,1,0.0025263599,2.8865385,5.4858584,41.122425
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/571927a9-3b0a-4c5e-be0b-a3c9859d66fa___RS_NLB  4443 copy 3.jpg,northern_blight,plantvillage,1,0.0026272782,2.9082072,5.5110493,39.14666
/kaggle/input/datasets/abdallahalidev/plantvillage-dataset/plantvillage dataset/color/Corn_(maize)___Northern_Leaf_Blight/571d15d7-e0eb-43f4-aca7-abcdcf1e80a5___RS_NLB 4213.JPG,northern_blight,plantvillage,1,0.0013425692,2.6889722,4.866984,33.962143
